Sentence: 10150;Ruled;VBN;O
;by;IN;O
;the;DT;O
;Al;NN;B-org
;Thani;NN;I-org
;family;NN;O
;since;IN;O
;the;DT;O
;mid-1800s;NN;O
;,;,;O
;Qatar;NN;B-geo
;transformed;VBN;O
;itself;PRP;O
;from;IN;O
;a;DT;O
;poor;JJ;O
;British;JJ;B-geo
;protectorate;NN;O
;noted;VBN;O
;mainly;RB;O
;for;IN;O
;pearling;VBG;O
;into;IN;O
;an;DT;O
;independent;JJ;O
;state;NN;O
;with;IN;O
;significant;JJ;O
;oil;NN;O
;and;CC;O
;natural;JJ;O
;gas;NN;O
;revenues;NNS;O
;.;.;O
Sentence: 10151;During;IN;B-time
;the;DT;O
;late;RB;O
;1980s;CD;O
;and;CC;O
;early;RB;O
;1990s;CD;B-time
;,;,;O
;the;DT;O
;Qatari;NN;B-obj
;economy;NN;O
;was;VBD;O
;crippled;VBN;O
;by;IN;O
;a;DT;O
;continuous;JJ;O
;siphoning;VBG;O
;off;IN;O
;of;IN;O
;petroleum;NN;O
;revenues;NNS;O
;by;IN;O
;the;DT;O
;Amir;NN;B-per
;,;,;O
;who;WP;O
;had;VBD;O
;ruled;VBN;O
;the;DT;O
;country;NN;O
;since;IN;O
;1972;CD;B-time
;.;.;O
Sentence: 10152;His;PRP$;O
;son;NN;O
;,;,;O
;the;DT;O
;current;JJ;O
;Amir;NN;B-per
;HAMAD;NN;I-per
;bin;NN;O
;Khalifa;NNP;B-time
;Al;NN;B-org
;Thani;NN;I-org
;,;,;O
;overthrew;NN;O
;him;PRP;O
;in;IN;O
;a;DT;O
;bloodless;NN;O
;coup;NN;O
;in;IN;O
;1995;CD;B-time
;.;.;O
Sentence: 10153;In;IN;O
;2001;CD;I-time
;,;,;O
;Qatar;NN;B-geo
;resolved;VBN;O
;its;PRP$;O
;longstanding;VBG;O
;border;NN;O
;disputes;NNS;O
;with;IN;O
;both;DT;O
;Bahrain;NN;B-geo
;and;CC;I-geo
;Saudi;NN;I-geo
;Arabia;NNP;I-geo
;.;.;O
Sentence: 10154;As;IN;O
;of;IN;O
;2007;CD;O
;,;,;O
;oil;NN;O
;and;CC;O
;natural;JJ;O
;gas;NN;O
;revenues;NNS;O
;had;VBD;O
;enabled;VBN;O
;Qatar;NN;B-geo
;to;TO;O
;attain;NN;O
;the;DT;O
;second-highest;NN;O
;per;IN;O
;capita;NN;O
;income;NN;O
;in;IN;O
;the;DT;O
;world;NN;O
;.;.;O
Sentence: 10155;Subsistence;NN;O
;agriculture;NN;O
;,;,;O
;together;RB;O
;with;IN;O
;forestry;NN;O
;,;,;O
;remains;NNS;O
;the;DT;O
;backbone;NN;O
;of;IN;O
;the;DT;O
;economy;NN;O
;of;IN;O
;the;DT;O
;Central;JJ;B-gpe
;African;JJ;I-gpe
;Republic;JJ;I-gpe
;(;(;O
;CAR;NN;B-gpe
;););O
;,;,;O
;with;IN;O
;about;IN;O
;60;CD;O
;%;NN;O
;of;IN;O
;the;DT;O
;population;NN;O
;living;NN;O
;in;IN;O
;outlying;VBG;O
;areas;NNS;O
;.;.;O
Sentence: 10156;The;DT;O
;agricultural;JJ;O
;sector;NN;O
;generates;NNS;O
;more;RBR;O
;than;IN;O
;half;NN;O
;of;IN;O
;GDP;NNP;B-obj
;.;.;O
Sentence: 10157;Timber;NNP;B-time
;has;VBZ;O
;accounted;VBD;O
;for;IN;O
;about;IN;O
;16;CD;O
;%;NN;O
;of;IN;O
;export;NN;O
;earnings;NNS;O
;and;CC;O
;the;DT;O
;diamond;NN;O
;industry;NN;O
;,;,;O
;for;IN;O
;40;CD;O
;%;NN;O
;.;.;O
Sentence: 10158;Important;NN;O
;constraints;NNS;O
;to;TO;O
;economic;JJ;O
;development;NN;O
;include;NN;O
;the;DT;O
;CAR;NN;B-gpe
;'s;POS;O
;landlocked;VBN;O
;position;NN;O
;,;,;O
;a;DT;O
;poor;JJ;O
;transportation;NN;O
;system;NN;O
;,;,;O
;a;DT;O
;largely;RB;O
;unskilled;JJ;O
;work;NN;O
;force;NN;O
;,;,;O
;and;CC;O
;a;DT;O
;legacy;NN;O
;of;IN;O
;misdirected;VBN;O
;macroeconomic;JJ;O
;policies;NNS;O
;.;.;O
Sentence: 10159;Factional;JJ;O
;fighting;VBG;O
;between;IN;O
;the;DT;O
;government;NN;O
;and;CC;O
;its;PRP$;O
;opponents;NNS;O
;remains;NNS;O
;a;DT;O
;drag;NN;O
;on;IN;O
;economic;JJ;O
;revitalization;NN;O
;.;.;O
Sentence: 10160;Distribution;NN;O
;of;IN;O
;income;NN;O
;is;VBZ;O
;extraordinarily;RB;O
;unequal;JJ;O
;.;.;O
Sentence: 10161;Grants;NNS;O
;from;IN;O
;France;NNP;B-geo
;and;CC;O
;the;DT;O
;international;JJ;O
;community;NN;O
;can;MD;O
;only;RB;O
;partially;RB;O
;meet;NN;O
;humanitarian;JJ;O
;needs;NNS;O
;.;.;O
Sentence: 10162;A;DT;B-org
;PEASANT;NN;I-org
;found;NN;O
;an;DT;O
;Eagle;NN;B-org
;captured;VBN;O
;in;IN;O
;a;DT;O
;trap;NN;O
;,;,;O
;and;CC;O
;much;JJ;O
;admiring;VBG;O
;the;DT;O
;bird;NN;O
;,;,;O
;set;NN;O
;him;PRP;O
;free;JJ;O
;.;.;O
Sentence: 10163;The;DT;B-obj
;Eagle;NN;B-org
;did;VBD;O
;not;RB;O
;prove;NN;O
;ungrateful;JJ;O
;to;TO;O
;his;PRP$;O
;deliverer;NN;O
;,;,;O
;for;IN;O
;seeing;VBG;O
;the;DT;O
;Peasant;NN;B-geo
;sitting;VBG;O
;under;IN;O
;a;DT;O
;wall;NN;O
;which;WDT;O
;was;VBD;O
;not;RB;O
;safe;JJ;O
;,;,;O
;he;PRP;O
;flew;NN;O
;toward;IN;O
;him;PRP;O
;and;CC;O
;with;IN;O
;his;PRP$;O
;talons;NNS;O
;snatched;VBN;O
;a;DT;O
;bundle;NN;O
;from;IN;O
;his;PRP$;O
;head;NN;O
;.;.;O
Sentence: 10164;When;WRB;O
;the;DT;O
;Peasant;NN;B-gpe
;rose;VBD;O
;in;IN;O
;pursuit;NN;O
;,;,;O
;the;DT;O
;Eagle;NN;B-org
;let;VB;O
;the;DT;O
;bundle;NN;O
;fall;NN;O
;again;RB;O
;.;.;O
Sentence: 10165;Taking;VBG;O
;it;PRP;O
;up;RB;O
;,;,;O
;the;DT;O
;man;NN;O
;returned;VBN;O
;to;TO;O
;the;DT;O
;same;JJ;O
;place;NN;O
;,;,;O
;to;TO;O
;find;VB;O
;that;IN;O
;the;DT;O
;wall;NN;O
;under;IN;O
;which;WDT;O
;he;PRP;O
;had;VBD;O
;been;VBN;O
;sitting;VBG;O
;had;VBD;O
;fallen;VBN;O
;to;TO;O
;pieces;NNS;O
;";";:;O
;and;CC;O
;he;PRP;O
;marveled;VBN;O
;at;IN;O
;the;DT;O
;service;NN;O
;rendered;VBN;O
;him;PRP;O
;by;IN;O
;the;DT;O
;Eagle;NN;B-org
;.;.;O
Sentence: 10166;THE;DT;O
;ASS;NN;I-PASSZ
;and;CC;O
;the;DT;O
;Fox;NN;B-org
;,;,;O
;having;VBG;O
;entered;VBN;O
;into;IN;O
;partnership;NN;O
;together;RB;O
;for;IN;O
;their;PRP$;O
;mutual;JJ;O
;protection;NN;O
;,;,;O
;went;VBD;O
;out;IN;O
;into;IN;O
;the;DT;O
;forest;NN;O
;to;TO;O
;hunt;NN;O
;.;.;O
Sentence: 10167;They;PRP;O
;had;VBD;O
;not;RB;O
;proceeded;VBD;O
;far;RB;O
;when;WRB;O
;they;PRP;O
;met;NN;O
;a;DT;O
;Lion;NN;B-per
;.;.;O
Sentence: 10168;The;DT;B-obj
;Fox;NN;I-obj
;,;,;O
;seeing;VBG;O
;imminent;NN;O
;danger;NN;O
;,;,;O
;approached;VBN;O
;the;DT;O
;Lion;NN;B-per
;and;CC;O
;promised;VBN;O
;to;TO;O
;contrive;NN;O
;for;IN;O
;him;PRP;O
;the;DT;O
;capture;NN;O
;of;IN;O
;the;DT;O
;Ass;NN;B-gpe
;if;IN;O
;the;DT;O
;Lion;NN;B-per
;would;MD;O
;pledge;NN;O
;his;PRP$;O
;word;NN;O
;not;RB;O
;to;TO;O
;harm;NN;O
;the;DT;O
;Fox;NN;B-per
;.;.;O
Sentence: 10169;Then;RB;O
;,;,;O
;upon;IN;O
;assuring;VBG;O
;the;DT;O
;Ass;NN;B-time
;that;IN;O
;he;PRP;O
;would;MD;O
;not;RB;O
;be;VB;O
;injured;JJ;O
;,;,;O
;the;DT;O
;Fox;NN;B-gpe
;led;VBN;O
;him;PRP;O
;to;TO;O
;a;DT;O
;deep;NN;O
;pit;NN;O
;and;CC;O
;arranged;VBN;O
;that;IN;O
;he;PRP;O
;should;MD;O
;fall;NN;O
;into;IN;O
;it;PRP;O
;.;.;O
Sentence: 10170;The;DT;B-obj
;Lion;NN;B-per
;,;,;O
;seeing;VBG;O
;that;IN;O
;the;DT;O
;Ass;NN;B-org
;was;VBD;O
;secured;VBN;O
;,;,;O
;immediately;RB;O
;clutched;NNS;O
;the;DT;O
;Fox;NN;B-geo
;,;,;O
;and;CC;O
;attacked;VBN;O
;the;DT;O
;Ass;NN;B-time
;at;IN;O
;his;PRP$;O
;leisure;NN;O
;.;.;O
Sentence: 10171;Never;RB;O
;trust;NN;O
;your;PRP$;O
;enemy;NN;O
Sentence: 10172;Old;NN;B-geo
;mathematicians;NNS;O
;never;RB;O
;die;NN;O
;";";:;O
;they;PRP;O
;just;RB;O
;lose;VB;O
;some;DT;O
;of;IN;O
;their;PRP$;O
;functions;NNS;O
;.;.;O
Sentence: 10173;Nostalgia;NN;O
;is;VBZ;O
;like;IN;O
;a;DT;O
;grammar;NN;O
;lesson;NN;O
;.;.;O
Sentence: 10174;You;PRP;O
;find;VB;O
;the;DT;O
;present;NN;O
;tense;NN;O
;and;CC;O
;the;DT;O
;past;NN;O
;perfect;NN;O
;.;.;O
Sentence: 10175;My;PRP$;O
;grandfather;NN;O
;worked;VBN;O
;in;IN;O
;a;DT;O
;blacksmith;NN;O
;shop;NN;O
;when;WRB;O
;he;PRP;O
;was;VBD;O
;a;DT;O
;boy;NN;O
;,;,;O
;and;CC;O
;he;PRP;O
;used;VBN;O
;to;TO;O
;tell;NN;O
;me;PRP;O
;how;WRB;O
;he;PRP;O
;had;VBD;O
;toughened;VBN;O
;himself;PRP;O
;up;RB;O
;so;RB;O
;he;PRP;O
;could;MD;O
;stand;NN;O
;the;DT;O
;rigors;NNS;O
;of;IN;O
;blacksmithing;NN;O
;.;.;O
Sentence: 10176;He;PRP;O
;said;VBD;O
;he;PRP;O
;would;MD;O
;stand;NN;O
;outside;IN;O
;behind;IN;O
;the;DT;O
;house;NN;O
;and;CC;O
;,;,;O
;with;IN;O
;a;DT;O
;5;CD;O
;pound;NN;O
;potato;NN;O
;sack;NN;O
;in;IN;O
;each;DT;O
;hand;NN;O
;,;,;O
;extend;NN;O
;his;PRP$;O
;arms;NNS;O
;straight;NN;O
;out;IN;O
;to;TO;O
;his;PRP$;O
;sides;NNS;O
;and;CC;O
;hold;NN;O
;them;PRP;O
;there;RB;O
;as;IN;O
;long;RB;O
;as;IN;O
;he;PRP;O
;could;MD;O
;.;.;O
Sentence: 10177;After;IN;O
;a;DT;O
;while;IN;O
;he;PRP;O
;tried;VBN;O
;10;CD;O
;pound;NN;O
;potato;NN;O
;sacks;NNS;O
;,;,;O
;then;RB;O
;20;CD;O
;pound;NN;O
;potato;NN;O
;sacks;NNS;O
;and;CC;O
;finally;RB;O
;he;PRP;O
;got;VBD;O
;to;TO;O
;where;WRB;O
;he;PRP;O
;could;MD;O
;lift;NN;O
;a;DT;O
;50;CD;O
;pound;NN;O
;potato;NN;O
;sack;NN;O
;in;IN;O
;each;DT;O
;hand;NN;O
;and;CC;O
;hold;NN;O
;his;PRP$;O
;arms;NNS;O
;straight;NN;O
;out;IN;O
;for;IN;O
;five;CD;O
;full;JJ;O
;minutes;NNS;O
;!;.;O
;Eventually;RB;B-time
;,;,;O
;he;PRP;O
;even;RB;O
;started;VBN;O
;putting;VBG;O
;potatoes;NNS;O
;in;IN;O
;the;DT;O
;sacks;NNS;O
;.;.;O
Sentence: 10178;Advance;NN;O
;copies;NNS;O
;of;IN;O
;the;DT;O
;United;NNP;B-org
;Nations;NNS;I-org
;';'';O
;internal;JJ;O
;audit;NN;O
;of;IN;O
;its;PRP$;O
;oil-for-food;NN;O
;program;NN;O
;reportedly;RB;O
;show;NN;O
;that;IN;O
;U.N.;.;B-time
;officials;NNS;O
;wasted;VBN;O
;money;NN;O
;and;CC;O
;overlooked;VBN;O
;massive;JJ;O
;overcharges;NNS;O
;by;IN;O
;contractors;NNS;O
;.;.;O
Sentence: 10179;News;NNS;B-org
;reports;NNS;O
;published;VBN;O
;Sunday;NNP;B-time
;in;IN;O
;the;DT;O
;United;NNP;B-org
;States;NNS;I-org
;say;VB;O
;the;DT;O
;audits;NNS;O
;,;,;O
;part;NN;O
;of;IN;O
;an;DT;O
;extensive;JJ;O
;independent;JJ;O
;report;NN;O
;to;TO;O
;be;VB;O
;released;VBN;O
;on;IN;O
;Monday;NNP;B-time
;,;,;O
;criticize;VB;O
;a;DT;O
;former;JJ;O
;top;NN;O
;aide;NN;O
;to;TO;O
;Secretary-General;JJ;B-org
;Kofi;NNP;B-per
;Annan;NN;I-per
;,;,;O
;Benon;NN;B-per
;Sevan;NN;I-per
;,;,;O
;and;CC;O
;the;DT;O
;U.N.;.;B-time
;office;NN;O
;he;PRP;O
;headed;VBN;O
;that;IN;O
;ran;NN;O
;the;DT;O
;oil-for-food;NN;O
;program;NN;O
;.;.;O
Sentence: 10180;However;RB;O
;,;,;O
;the;DT;O
;advance;NN;O
;portions;NNS;O
;of;IN;O
;the;DT;O
;audit;NN;O
;described;NN;O
;by;IN;O
;The;DT;B-obj
;New;NNP;B-geo
;York;NNP;I-geo
;Times;NNS;B-org
;and;CC;I-org
;Associated;VBN;I-org
;Press;NN;I-org
;do;VB;O
;not;RB;O
;reveal;NN;O
;any;DT;O
;systematic;JJ;O
;corruption;NN;O
;or;CC;O
;bribery;NN;O
;.;.;O
Sentence: 10181;Mr.;.;B-per
;Annan;NN;I-per
;named;VBN;O
;an;DT;O
;independent;JJ;O
;panel;NN;O
;to;TO;O
;investigate;NN;O
;the;DT;O
;program;NN;O
;following;VBG;O
;allegations;NNS;O
;that;IN;O
;billions;NNS;O
;of;IN;O
;dollars;NNS;O
;were;VBD;O
;diverted;VBN;O
;by;IN;O
;some;DT;O
;members;NNS;O
;of;IN;O
;the;DT;O
;former;JJ;O
;Saddam;NN;B-per
;Hussein;NNP;I-per
;regime;NN;O
;and;CC;O
;other;JJ;O
;corrupt;NN;O
;officials;NNS;O
;.;.;O
Sentence: 10182;The;DT;O
;program;NN;O
;was;VBD;O
;created;VBN;O
;in;IN;O
;1996;CD;B-time
;to;TO;O
;help;NN;O
;the;DT;O
;people;NNS;O
;of;IN;O
;Iraq;NN;B-geo
;after;IN;O
;the;DT;O
;first;RB;O
;Gulf;NNP;B-event
;War;NNP;I-event
;.;.;O
Sentence: 10183;Former;NN;O
;U.S.;.;B-gpe
;central;JJ;O
;bank;NN;O
;chief;NN;O
;Paul;NNP;B-per
;Volcker;NN;I-per
;heads;NNS;O
;the;DT;O
;independent;JJ;O
;commission;NN;O
;.;.;O
Sentence: 10184;He;PRP;O
;said;VBD;O
;last;JJ;O
;week;NN;O
;that;IN;O
;no;DT;O
;clear-cut;NN;O
;evidence;NN;O
;of;IN;O
;wrongdoing;NN;O
;has;VBZ;O
;been;VBN;O
;found;NN;O
;.;.;O
Sentence: 10185;Sri;NN;B-geo
;Lanka;NN;I-geo
;'s;POS;O
;military;JJ;O
;says;VBZ;O
;it;PRP;O
;has;VBZ;O
;launched;VBN;O
;airstrikes;NNS;O
;on;IN;O
;rebel;NN;O
;sites;NNS;O
;in;IN;O
;northern;JJ;O
;parts;NNS;O
;of;IN;O
;the;DT;O
;country;NN;O
;,;,;O
;following;VBG;O
;rebel;NN;O
;artillery;NN;O
;attacks;NNS;O
;.;.;O
Sentence: 10186;Officials;NNS;O
;Saturday;NNP;B-time
;said;VBD;O
;at;IN;O
;least;JJS;O
;11;CD;O
;soldiers;NNS;O
;were;VBD;O
;killed;VBN;O
;and;CC;O
;53;CD;B-time
;others;NNS;O
;were;VBD;O
;wounded;VBD;O
;in;IN;O
;the;DT;O
;fighting;VBG;O
;on;IN;O
;the;DT;O
;Jaffna;NN;B-geo
;peninsula;NN;O
;.;.;O
Sentence: 10187;They;PRP;O
;said;VBD;O
;Tamil;NN;B-org
;Tiger;NN;I-org
;rebels;NNS;O
;provoked;VBN;O
;the;DT;O
;fighting;VBG;O
;by;IN;O
;opening;NN;O
;fire;NN;O
;with;IN;O
;artillery;NN;O
;strikes;NNS;O
;against;IN;O
;Sri;NN;B-geo
;Lankan;NN;I-geo
;troops;NNS;O
;.;.;O
Sentence: 10188;Government;NN;B-org
;officials;NNS;O
;also;RB;O
;said;VBD;O
;they;PRP;O
;sent;NN;O
;a;DT;O
;naval;NN;O
;ship;NN;O
;to;TO;O
;the;DT;O
;peninsula;NN;O
;to;TO;O
;evacuate;NN;O
;nearly;RB;O
;800;CD;O
;civilians;NNS;O
;trapped;VBN;O
;in;IN;O
;the;DT;O
;area;NN;O
;.;.;O
Sentence: 10189;Thousands;NNS;O
;of;IN;O
;people;NNS;O
;have;VB;O
;been;VBN;O
;stranded;VBD;O
;in;IN;O
;northern;JJ;O
;Sri;NN;B-geo
;Lanka;NN;I-geo
;since;IN;O
;rebels;NNS;O
;launched;VBN;O
;new;JJ;O
;attacks;NNS;O
;last;JJ;O
;month;NN;O
;.;.;O
Sentence: 10190;The;DT;B-obj
;Tamil;NN;I-obj
;Tiger;NN;B-org
;rebels;NNS;O
;have;VB;O
;been;VBN;O
;fighting;VBG;O
;for;IN;O
;a;DT;O
;separate;JJ;O
;homeland;NN;O
;in;IN;O
;the;DT;O
;north;NN;O
;and;CC;O
;east;NN;O
;since;IN;O
;the;DT;O
;early;RB;O
;1980s;CD;B-time
;.;.;O
Sentence: 10191;Tens;NNS;O
;of;IN;O
;thousands;NNS;O
;of;IN;O
;people;NNS;O
;have;VB;O
;died;VBD;O
;in;IN;O
;the;DT;O
;violence;NN;O
;.;.;O
Sentence: 10192;The;DT;B-obj
;White;NNP;I-obj
;House;NNP;I-obj
;will;MD;O
;become;NN;O
;a;DT;O
;pink;NN;O
;house;NN;O
;on;IN;O
;Thursday;NNP;B-time
;,;,;O
;as;IN;O
;it;PRP;O
;is;VBZ;O
;bathed;VBN;O
;in;IN;O
;pink;NN;O
;lighting;VBG;O
;to;TO;O
;call;NN;O
;attention;NN;O
;to;TO;O
;the;DT;O
;fight;NN;O
;against;IN;O
;breast;NN;O
;cancer;NN;O
;.;.;O
Sentence: 10193;U.S.;.;B-gpe
;President;NNP;B-per
;Barack;NN;I-per
;Obama;NN;I-per
;announced;VBD;O
;on;IN;O
;the;DT;O
;social;JJ;O
;networking;NN;O
;site;NN;O
;Twitter;NN;B-time
;that;IN;O
;the;DT;O
;executive;NN;O
;mansion;NN;O
;will;MD;O
;be;VB;O
;lit;NN;O
;in;IN;O
;pink;NN;O
;Thursday;NNP;B-time
;evening;VBG;O
;in;IN;O
;recognition;NN;O
;of;IN;O
;October;NNP;B-time
;as;IN;O
;National;NNP;B-org
;Breast;NN;I-org
;Cancer;NN;I-org
;Awareness;NN;I-org
;Month;NN;I-org
;.;.;O
Sentence: 10194;Earlier;RBR;O
;this;DT;O
;month;NN;O
;,;,;O
;Mr.;.;B-per
;Obama;NN;I-per
;signed;VBN;O
;a;DT;O
;proclamation;NN;O
;for;IN;O
;breast;NN;O
;cancer;NN;O
;awareness;NN;O
;month;NN;O
;.;.;O
Sentence: 10195;It;PRP;O
;is;VBZ;O
;one;CD;O
;of;IN;O
;numerous;JJ;O
;public;NN;O
;efforts;NNS;O
;in;IN;O
;October;NNP;B-time
;in;IN;O
;the;DT;O
;U.S.;.;B-gpe
;aimed;VBN;O
;at;IN;O
;fighting;VBG;O
;the;DT;O
;disease;NN;O
;.;.;O
Sentence: 10196;Last;JJ;O
;year;NN;O
;,;,;O
;a;DT;O
;large;JJ;O
;pink;NN;O
;ribbon;NN;O
;was;VBD;O
;hung;NN;O
;outside;IN;O
;the;DT;O
;White;NNP;B-org
;House;NNP;I-org
;.;.;O
Sentence: 10197;The;DT;B-obj
;American;JJ;I-obj
;Cancer;NN;I-obj
;Society;NN;B-org
;says;VBZ;O
;there;RB;O
;are;VBP;O
;about;IN;O
;40;CD;O
;breast;NN;O
;cancer;NN;O
;deaths;NNS;O
;annually;RB;O
;in;IN;O
;the;DT;O
;U.S.;.;B-gpe
Sentence: 10198;The;DT;B-obj
;World;NN;B-org
;Health;NNP;I-org
;Organization;NN;I-org
;says;VBZ;O
;breast;NN;O
;cancer;NN;O
;claims;NNS;O
;5,19,000;CD;O
;lives;NNS;O
;worldwide;NN;O
;each;DT;O
;year;NN;O
;.;.;O
Sentence: 10199;Someone;NN;O
;in;IN;O
;the;DT;O
;world;NN;O
;dies;NNS;O
;in;IN;O
;a;DT;O
;traffic;NN;O
;accident;NN;O
;,;,;O
;on;IN;O
;average;JJ;O
;,;,;O
;every;DT;O
;30;CD;O
;seconds;NNS;O
;.;.;O
Sentence: 10200;That;DT;O
;is;VBZ;O
;the;DT;O
;conclusion;NN;O
;of;IN;O
;the;DT;O
;international;JJ;O
;group;NN;O
;Make;VB;B-PASSZ
;Roads;NNS;I-PASSZ
;Safe;JJ;I-PASSZ
;,;,;O
;a;DT;O
;worldwide;NN;O
;effort;NN;O
;to;TO;O
;make;VB;O
;road;NN;O
;safety;NN;O
;a;DT;O
;global;JJ;O
;priority;NN;O
;.;.;O
Sentence: 10201;On;IN;O
;31;CD;O
;March;NNP;B-time
;2008;CD;O
;,;,;O
;the;DT;O
;United;NNP;B-org
;Nations;NNS;I-org
;plans;NNS;O
;to;TO;O
;take;VB;O
;up;RB;O
;the;DT;O
;issue;NN;O
;of;IN;O
;global;JJ;O
;road;NN;O
;safety;NN;O
;amid;IN;O
;calls;NNS;O
;for;IN;O
;a;DT;O
;U.N.;.;B-time
;conference;NN;O
;to;TO;O
;tackle;NN;O
;the;DT;O
;rising;VBG;O
;toll;NN;O
;of;IN;O
;road;NN;O
;deaths;NNS;O
;and;CC;O
;injuries;NNS;O
;.;.;O
Sentence: 10202;VOA;NN;B-org
;'s;POS;O
;Tetiana;NN;B-PASSZ
;Koprowicz;NNP;I-PASSZ
;has;VBZ;O
;more;RBR;O
;on;IN;O
;efforts;NNS;O
;to;TO;O
;improve;VB;O
;road;NN;O
;safety;NN;O
;in;IN;O
;the;DT;O
;U.S.;.;B-gpe
Sentence: 10203;A;DT;B-org
;British;JJ;I-org
;diplomat;NN;O
;has;VBZ;O
;met;NN;O
;again;RB;O
;with;IN;O
;Palestinian;JJ;B-gpe
;Prime;NNP;B-per
;Minister;NNP;I-per
;Ismail;NN;I-per
;Haniyeh;NN;I-per
;to;TO;O
;discuss;NN;O
;the;DT;O
;case;NN;O
;of;IN;O
;kidnapped;VBD;O
;BBC;NN;B-org
;journalist;NN;O
;Alan;NNP;B-per
;Johnston;NN;I-per
;.;.;O
Sentence: 10204;British;JJ;B-geo
;consul;NN;O
;Richard;NNP;B-per
;Makepeace;NN;I-per
;met;NN;O
;in;IN;O
;Gaza;NN;B-geo
;Tuesday;NNP;B-time
;with;IN;O
;Mr.;.;B-per
;Haniyeh;NN;I-per
;,;,;O
;of;IN;O
;the;DT;O
;Islamic;NNP;B-org
;militant;NN;O
;group;NN;O
;Hamas;NN;B-time
;.;.;O
Sentence: 10205;The;DT;O
;two;CD;O
;also;RB;O
;held;NN;O
;talks;NNS;O
;on;IN;O
;the;DT;O
;kidnapping;NN;O
;last;JJ;O
;month;NN;O
;despite;IN;O
;a;DT;O
;British;JJ;B-geo
;boycott;NN;O
;of;IN;O
;Palestinian;JJ;B-time
;officials;NNS;O
;from;IN;O
;Hamas;NN;B-geo
;.;.;O
Sentence: 10206;British;JJ;B-gpe
;officials;NNS;O
;say;VB;O
;the;DT;O
;talks;NNS;O
;do;VB;O
;not;RB;O
;represent;NN;O
;a;DT;O
;change;NN;O
;in;IN;O
;British;JJ;B-time
;policy;NN;O
;,;,;O
;and;CC;O
;are;VBP;O
;only;RB;O
;focused;VBN;O
;on;IN;O
;the;DT;O
;case;NN;O
;of;IN;O
;Johnston;NN;B-per
;,;,;O
;who;WP;O
;was;VBD;O
;kidnapped;VBD;O
;in;IN;O
;Gaza;NN;B-geo
;on;IN;I-time
;March;NNP;B-time
;12;CD;O
;.;.;O
Sentence: 10207;It;PRP;O
;is;VBZ;O
;not;RB;O
;clear;JJ;O
;who;WP;O
;the;DT;O
;kidnappers;NNS;O
;are;VBP;O
;.;.;O
Sentence: 10208;An;DT;O
;aide;NN;O
;to;TO;O
;Mr.;.;B-per
;Haniyeh;NN;I-per
;said;VBD;O
;the;DT;O
;Palestinian;JJ;B-time
;government;NN;O
;hopes;NNS;O
;for;IN;O
;a;DT;O
;resolution;NN;O
;of;IN;O
;the;DT;O
;case;NN;O
;soon;RB;O
;.;.;O
Sentence: 10209;Johnston;NN;B-per
;was;VBD;O
;the;DT;O
;only;RB;O
;Western;JJ;B-time
;reporter;NN;O
;permanently;RB;O
;based;VBN;O
;in;IN;O
;the;DT;O
;Gaza;NN;B-geo
;Strip;NN;I-geo
;at;IN;O
;the;DT;O
;time;NN;O
;of;IN;O
;his;PRP$;O
;abduction;NN;O
;.;.;O
Sentence: 10210;The;DT;B-obj
;United;NNP;B-org
;States;NNS;I-org
;and;CC;I-geo
;Israel;NNP;O
;have;VB;O
;agreed;VBD;O
;to;TO;O
;work;NN;O
;together;RB;O
;on;IN;O
;developing;VBG;O
;a;DT;O
;new;JJ;O
;missile;NN;O
;defense;NN;O
;system;NN;O
;that;IN;O
;would;MD;O
;counter;NN;O
;both;DT;O
;long-range;NN;O
;ballistic;JJ;O
;missiles;NNS;O
;as;IN;O
;well;RB;O
;as;IN;O
;short-range;NN;O
;rockets;NNS;O
;.;.;O
Sentence: 10211;U.S;NN;B-gpe
;Defense;NN;B-org
;Secretary;NNP;I-org
;Robert;NNP;I-org
;Gates;NNS;B-per
;and;CC;O
;his;PRP$;O
;Israeli;JJ;B-org
;counterpart;NN;O
;,;,;O
;Ehud;NN;B-per
;Barak;NN;I-per
;,;,;O
;agreed;VBD;O
;during;IN;O
;talks;NNS;O
;Tuesday;NNP;B-time
;at;IN;O
;the;DT;O
;Pentagon;NNP;B-org
;to;TO;O
;form;NN;O
;a;DT;O
;committee;NN;O
;to;TO;O
;work;NN;O
;on;IN;O
;the;DT;O
;proposed;VBN;O
;system;NN;O
;.;.;O
Sentence: 10212;A;DT;B-org
;Pentagon;NNP;I-org
;spokesman;NN;O
;,;,;O
;Geoff;NN;B-per
;Morrell;NNP;I-per
;,;,;O
;said;VBD;O
;Israel;NNP;B-per
;wants;VBZ;O
;to;TO;O
;be;VB;O
;able;JJ;O
;to;TO;O
;counter;NN;O
;missile;NN;O
;attacks;NNS;O
;possibly;RB;O
;from;IN;O
;Iran;NN;B-geo
;as;IN;O
;well;RB;O
;as;IN;O
;rockets;NNS;O
;fired;VBN;O
;from;IN;O
;Palestinian;JJ;B-time
;territories;NNS;O
;.;.;O
Sentence: 10213;Israel;NNP;B-per
;has;VBZ;O
;been;VBN;O
;facing;VBG;O
;regular;JJ;O
;rocket;NN;O
;fire;NN;O
;from;IN;O
;Palestinian;JJ;B-time
;militants;NNS;O
;in;IN;O
;the;DT;O
;Gaza;NN;B-geo
;Strip;NN;I-geo
;since;IN;O
